TransactionID,CustomerID,TransactionDate,Item,Quantity,Price
T01668,C0249,2023-04-07 08:18:00,Bagel,2,4.17
T01669,C0206,2023-03-18 18:28:00,Pie Buah,2,2.85
T01669,C0206,2023-03-18 18:28:00,Muffin,1,2.99
T01669,C0206,2023-03-18 18:28:00,Roti Gandum,2,2.4
T01669,C0206,2023-03-18 18:28:00,Donat,2,1.62
T01669,C0206,2023-03-18 18:28:00,Cupcake,2,2.35
T01670,C0358,2023-02-26 15:12:00,Cupcake,2,4.09
T01671,C0290,2023-04-20 19:11:00,Pie Buah,2,3.48
T01671,C0290,2023-04-20 19:11:00,Roti Gandum,3,1.98
T01671,C0290,2023-04-20 19:11:00,Brownies,2,2.83
T01671,C0290,2023-04-20 19:11:00,Bagel,3,2.22
T01672,C0190,2023-06-01 14:46:00,Croissant,1,2.79
T01673,C0083,2023-05-16 05:29:00,Donat,2,4.96
T01673,C0083,2023-05-16 05:29:00,Roti Sobek,3,3.65
T01673,C0083,2023-05-16 05:29:00,Muffin,3,3.67
T01673,C0083,2023-05-16 05:29:00,Roti Gandum,2,4.44
T01674,C0314,2023-04-11 11:59:00,Roti Sobek,2,2.54
T01674,C0314,2023-04-11 11:59:00,Cupcake,2,4.14
T01674,C0314,2023-04-11 11:59:00,Donat,2,4.11
T01675,C0364,2023-03-07 02:50:00,Cupcake,3,3.49
T01675,C0364,2023-03-07 02:50:00,Roti Gandum,3,3.56
T01675,C0364,2023-03-07 02:50:00,Roti Sobek,3,2.35
T01676,C0484,2023-03-08 08:37:00,Muffin,3,2.42
T01676,C0484,2023-03-08 08:37:00,Donat,3,4.16
T01676,C0484,2023-03-08 08:37:00,Cupcake,1,3.95
T01676,C0484,2023-03-08 08:37:00,Brownies,1,2.01
T01677,C0304,2023-03-26 16:26:00,Cupcake,1,4.03
T01677,C0304,2023-03-26 16:26:00,Pie Buah,3,4.96
T01678,C0419,2023-05-17 20:49:00,Cupcake,1,1.86
T01678,C0419,2023-05-17 20:49:00,Muffin,3,4.99
T01678,C0419,2023-05-17 20:49:00,Roti Gandum,1,3.06
T01678,C0419,2023-05-17 20:49:00,Pie Buah,1,3.92
T01678,C0419,2023-05-17 20:49:00,Roti Sobek,1,4.51
T01679,C0246,2023-03-25 09:57:00,Bagel,2,4.25
T01679,C0246,2023-03-25 09:57:00,Donat,3,2.68
T01679,C0246,2023-03-25 09:57:00,Muffin,1,1.96
T01679,C0246,2023-03-25 09:57:00,Cupcake,1,1.63
T01679,C0246,2023-03-25 09:57:00,Roti Sobek,2,1.65
T01680,C0291,2023-04-21 09:24:00,Croissant,1,4.03
T01681,C0291,2023-01-14 00:09:00,Roti Gandum,2,2.21
T01681,C0291,2023-01-14 00:09:00,Croissant,2,2.67
T01681,C0291,2023-01-14 00:09:00,Cupcake,3,4.53
T01682,C0362,2023-06-02 12:12:00,Cupcake,3,4.87
T01682,C0362,2023-06-02 12:12:00,Bagel,1,4.79
T01682,C0362,2023-06-02 12:12:00,Pie Buah,3,4.73
T01683,C0112,2023-01-18 08:45:00,Brownies,2,2.41
T01683,C0112,2023-01-18 08:45:00,Muffin,1,2.89
T01683,C0112,2023-01-18 08:45:00,Donat,1,1.8
T01684,C0479,2023-05-19 17:23:00,Donat,1,2.54
T01685,C0098,2023-04-15 05:59:00,Roti Tawar,2,2.18
T01685,C0098,2023-04-15 05:59:00,Donat,2,2.52
T01686,C0209,2023-02-23 20:06:00,Muffin,2,2.31
T01687,C0366,2023-05-29 13:32:00,Brownies,3,4.27
T01687,C0366,2023-05-29 13:32:00,Roti Tawar,3,2.6
T01687,C0366,2023-05-29 13:32:00,Cupcake,3,4.64
T01687,C0366,2023-05-29 13:32:00,Muffin,2,4.51
T01688,C0386,2023-05-30 01:09:00,Pie Buah,2,3.03
T01689,C0033,2023-04-30 08:12:00,Muffin,2,2.23
T01690,C0030,2023-02-09 07:34:00,Roti Tawar,3,4.35
T01690,C0030,2023-02-09 07:34:00,Croissant,2,4.81
T01690,C0030,2023-02-09 07:34:00,Brownies,1,2.87
T01691,C0230,2023-03-28 23:55:00,Donat,1,1.97
T01691,C0230,2023-03-28 23:55:00,Cupcake,1,3.68
T01692,C0005,2023-02-04 00:08:00,Roti Sobek,1,2.22
T01692,C0005,2023-02-04 00:08:00,Roti Gandum,1,2.3
T01692,C0005,2023-02-04 00:08:00,Donat,2,2.19
T01693,C0240,2023-04-23 02:46:00,Roti Sobek,2,4.24
T01694,C0478,2023-01-03 14:54:00,Croissant,1,4.35
T01694,C0478,2023-01-03 14:54:00,Pie Buah,1,4.65
T01694,C0478,2023-01-03 14:54:00,Bagel,3,2.11
T01694,C0478,2023-01-03 14:54:00,Roti Sobek,1,2.8
T01695,C0041,2023-02-14 07:47:00,Brownies,2,1.6
T01695,C0041,2023-02-14 07:47:00,Muffin,1,4.01
T01695,C0041,2023-02-14 07:47:00,Pie Buah,3,1.66
T01695,C0041,2023-02-14 07:47:00,Roti Gandum,1,2.54
T01695,C0041,2023-02-14 07:47:00,Roti Sobek,3,4.81
T01696,C0415,2023-01-05 02:29:00,Croissant,2,2.52
T01696,C0415,2023-01-05 02:29:00,Cupcake,3,1.7
T01697,C0212,2023-03-08 21:56:00,Pie Buah,2,3.92
T01697,C0212,2023-03-08 21:56:00,Roti Gandum,2,4.39
T01697,C0212,2023-03-08 21:56:00,Cupcake,3,1.87
T01697,C0212,2023-03-08 21:56:00,Bagel,1,4.78
T01697,C0212,2023-03-08 21:56:00,Roti Sobek,1,4.74
T01698,C0198,2023-04-03 20:34:00,Brownies,3,2.04
T01698,C0198,2023-04-03 20:34:00,Pie Buah,1,3.14
T01699,C0174,2023-05-10 02:11:00,Bagel,3,4.31
T01699,C0174,2023-05-10 02:11:00,Roti Tawar,2,4.24
T01700,C0198,2023-04-11 17:18:00,Brownies,3,3.2
T01700,C0198,2023-04-11 17:18:00,Croissant,3,2.16
T01700,C0198,2023-04-11 17:18:00,Donat,1,4.19
T01701,C0407,2023-02-17 03:08:00,Roti Gandum,1,4.93
T01702,C0272,2023-04-28 16:02:00,Bagel,3,2.96
T01702,C0272,2023-04-28 16:02:00,Brownies,3,3.65
T01703,C0470,2023-01-19 14:54:00,Pie Buah,1,2.52
T01704,C0409,2023-06-11 07:38:00,Bagel,3,3.56
T01704,C0409,2023-06-11 07:38:00,Roti Gandum,3,3.66
T01705,C0182,2023-02-15 19:20:00,Pie Buah,1,1.86
T01706,C0073,2023-05-07 12:47:00,Donat,1,2.14
T01706,C0073,2023-05-07 12:47:00,Cupcake,2,2.76
T01706,C0073,2023-05-07 12:47:00,Pie Buah,1,2.02
T01707,C0193,2023-02-15 12:43:00,Muffin,3,4.68
T01707,C0193,2023-02-15 12:43:00,Roti Sobek,3,4.08
T01707,C0193,2023-02-15 12:43:00,Donat,1,3.39
T01708,C0104,2023-03-16 09:19:00,Roti Tawar,2,3.6
T01708,C0104,2023-03-16 09:19:00,Muffin,2,1.54
T01708,C0104,2023-03-16 09:19:00,Pie Buah,1,1.57
T01708,C0104,2023-03-16 09:19:00,Brownies,2,1.54
T01709,C0315,2023-06-24 12:49:00,Bagel,2,3.07
T01709,C0315,2023-06-24 12:49:00,Roti Gandum,1,3.68
T01709,C0315,2023-06-24 12:49:00,Cupcake,3,2.89
T01709,C0315,2023-06-24 12:49:00,Brownies,1,3.8
T01709,C0315,2023-06-24 12:49:00,Pie Buah,3,4.82
T01710,C0380,2023-03-23 13:14:00,Croissant,1,3.16
T01710,C0380,2023-03-23 13:14:00,Pie Buah,2,2.06
T01710,C0380,2023-03-23 13:14:00,Brownies,1,3.49
T01711,C0215,2023-01-21 12:22:00,Roti Gandum,3,2.79
T01711,C0215,2023-01-21 12:22:00,Croissant,1,4.75
T01711,C0215,2023-01-21 12:22:00,Brownies,1,3.57
T01711,C0215,2023-01-21 12:22:00,Roti Tawar,2,1.75
T01711,C0215,2023-01-21 12:22:00,Bagel,1,2.26
T01712,C0303,2023-03-23 10:48:00,Roti Sobek,1,3.84
T01712,C0303,2023-03-23 10:48:00,Donat,1,3.76
T01712,C0303,2023-03-23 10:48:00,Cupcake,3,4.39
T01712,C0303,2023-03-23 10:48:00,Roti Gandum,1,2.54
T01712,C0303,2023-03-23 10:48:00,Brownies,2,1.65
T01713,C0039,2023-03-27 21:16:00,Brownies,1,2.22
T01713,C0039,2023-03-27 21:16:00,Roti Tawar,3,2.28
T01713,C0039,2023-03-27 21:16:00,Bagel,1,4.16
T01713,C0039,2023-03-27 21:16:00,Cupcake,3,1.65
T01713,C0039,2023-03-27 21:16:00,Roti Gandum,1,3.37
T01714,C0361,2023-02-10 02:52:00,Croissant,1,4.48
T01715,C0487,2023-02-14 02:23:00,Brownies,2,3.38
T01715,C0487,2023-02-14 02:23:00,Roti Gandum,3,3.4
T01715,C0487,2023-02-14 02:23:00,Bagel,2,3.25
T01716,C0153,2023-01-03 03:48:00,Roti Gandum,2,3.38
T01716,C0153,2023-01-03 03:48:00,Brownies,2,2.58
T01716,C0153,2023-01-03 03:48:00,Bagel,3,4.13
T01716,C0153,2023-01-03 03:48:00,Croissant,2,1.5
T01716,C0153,2023-01-03 03:48:00,Muffin,3,2.12
T01717,C0469,2023-05-08 14:40:00,Pie Buah,2,4.22
T01717,C0469,2023-05-08 14:40:00,Donat,2,3.73
T01717,C0469,2023-05-08 14:40:00,Bagel,2,4.81
T01717,C0469,2023-05-08 14:40:00,Muffin,3,4.12
T01717,C0469,2023-05-08 14:40:00,Croissant,2,1.92
T01718,C0371,2023-02-03 06:18:00,Roti Gandum,2,4.0
T01718,C0371,2023-02-03 06:18:00,Croissant,1,4.33
T01719,C0039,2023-02-19 05:01:00,Roti Gandum,2,2.07
T01719,C0039,2023-02-19 05:01:00,Roti Tawar,1,3.36
T01719,C0039,2023-02-19 05:01:00,Muffin,2,2.48
T01720,C0481,2023-05-11 18:49:00,Roti Gandum,3,3.15
T01721,C0229,2023-02-09 13:37:00,Cupcake,1,3.3
T01721,C0229,2023-02-09 13:37:00,Muffin,3,1.89
T01721,C0229,2023-02-09 13:37:00,Roti Gandum,1,1.57
T01721,C0229,2023-02-09 13:37:00,Bagel,2,4.56
T01721,C0229,2023-02-09 13:37:00,Pie Buah,3,2.93
T01722,C0353,2023-02-13 22:00:00,Roti Tawar,1,2.72
T01723,C0383,2023-02-11 17:21:00,Brownies,1,2.16
T01723,C0383,2023-02-11 17:21:00,Roti Sobek,3,1.51
T01724,C0024,2023-03-25 05:17:00,Brownies,1,3.42
T01724,C0024,2023-03-25 05:17:00,Donat,3,4.77
T01725,C0353,2023-02-11 13:53:00,Croissant,2,3.37
T01725,C0353,2023-02-11 13:53:00,Roti Tawar,2,2.07
T01725,C0353,2023-02-11 13:53:00,Brownies,1,4.15
T01725,C0353,2023-02-11 13:53:00,Donat,1,4.5
T01725,C0353,2023-02-11 13:53:00,Roti Sobek,1,4.45
T01726,C0452,2023-05-09 19:57:00,Donat,1,4.65
T01726,C0452,2023-05-09 19:57:00,Cupcake,3,3.27
T01726,C0452,2023-05-09 19:57:00,Pie Buah,3,1.9
T01726,C0452,2023-05-09 19:57:00,Brownies,2,4.87
T01727,C0091,2023-04-12 14:06:00,Roti Sobek,1,2.57
T01727,C0091,2023-04-12 14:06:00,Brownies,1,1.5
T01728,C0098,2023-02-09 21:32:00,Donat,1,4.01
T01728,C0098,2023-02-09 21:32:00,Cupcake,3,1.85
T01729,C0435,2023-05-11 23:14:00,Croissant,2,3.35
T01729,C0435,2023-05-11 23:14:00,Pie Buah,3,3.98
T01729,C0435,2023-05-11 23:14:00,Roti Gandum,1,4.79
T01730,C0208,2023-05-04 15:24:00,Roti Tawar,3,2.98
T01731,C0371,2023-04-05 18:10:00,Brownies,3,3.33
T01732,C0417,2023-03-10 07:49:00,Cupcake,3,1.95
T01733,C0228,2023-04-15 03:29:00,Roti Gandum,3,3.75
T01733,C0228,2023-04-15 03:29:00,Bagel,2,3.92
T01733,C0228,2023-04-15 03:29:00,Roti Sobek,1,3.81
T01733,C0228,2023-04-15 03:29:00,Muffin,1,4.07
T01733,C0228,2023-04-15 03:29:00,Pie Buah,3,4.97
T01734,C0078,2023-06-29 12:24:00,Roti Sobek,3,4.17
T01734,C0078,2023-06-29 12:24:00,Brownies,3,4.54
T01734,C0078,2023-06-29 12:24:00,Cupcake,1,4.4
T01735,C0166,2023-04-25 06:19:00,Brownies,3,3.61
T01735,C0166,2023-04-25 06:19:00,Croissant,3,3.02
T01735,C0166,2023-04-25 06:19:00,Bagel,2,1.53
T01735,C0166,2023-04-25 06:19:00,Cupcake,1,4.08
T01735,C0166,2023-04-25 06:19:00,Roti Gandum,3,3.53
T01736,C0012,2023-04-24 08:40:00,Croissant,2,4.96
T01736,C0012,2023-04-24 08:40:00,Roti Sobek,2,1.72
T01736,C0012,2023-04-24 08:40:00,Brownies,2,3.51
T01736,C0012,2023-04-24 08:40:00,Muffin,3,3.2
T01737,C0002,2023-05-22 19:29:00,Pie Buah,3,3.9
T01737,C0002,2023-05-22 19:29:00,Muffin,2,2.49
T01737,C0002,2023-05-22 19:29:00,Bagel,3,1.76
T01738,C0100,2023-06-05 16:54:00,Roti Gandum,2,2.35
T01738,C0100,2023-06-05 16:54:00,Roti Sobek,3,3.32
T01738,C0100,2023-06-05 16:54:00,Pie Buah,2,2.7
T01739,C0376,2023-05-29 17:51:00,Roti Gandum,2,3.37
T01739,C0376,2023-05-29 17:51:00,Roti Sobek,1,2.52
T01739,C0376,2023-05-29 17:51:00,Muffin,1,4.27
T01739,C0376,2023-05-29 17:51:00,Brownies,3,3.82
T01739,C0376,2023-05-29 17:51:00,Pie Buah,1,4.32
T01740,C0168,2023-02-13 03:53:00,Croissant,2,2.89
T01741,C0021,2023-04-12 12:18:00,Cupcake,3,2.13
T01741,C0021,2023-04-12 12:18:00,Roti Tawar,2,4.42
T01741,C0021,2023-04-12 12:18:00,Brownies,1,3.32
T01741,C0021,2023-04-12 12:18:00,Roti Sobek,3,1.5
T01741,C0021,2023-04-12 12:18:00,Muffin,1,3.51
T01742,C0448,2023-06-20 01:21:00,Muffin,2,3.58
T01742,C0448,2023-06-20 01:21:00,Brownies,3,2.42
T01742,C0448,2023-06-20 01:21:00,Donat,3,4.98
T01742,C0448,2023-06-20 01:21:00,Cupcake,1,2.72
T01743,C0008,2023-02-08 14:50:00,Roti Tawar,3,2.24
T01743,C0008,2023-02-08 14:50:00,Cupcake,2,2.71
T01743,C0008,2023-02-08 14:50:00,Brownies,2,4.16
T01744,C0053,2023-06-01 19:22:00,Roti Tawar,1,2.86
T01744,C0053,2023-06-01 19:22:00,Bagel,3,3.45
T01745,C0099,2023-04-23 17:42:00,Roti Sobek,2,3.26
T01745,C0099,2023-04-23 17:42:00,Pie Buah,1,4.7
T01745,C0099,2023-04-23 17:42:00,Roti Tawar,3,3.79
T01746,C0242,2023-02-11 13:56:00,Roti Tawar,1,1.9
T01747,C0219,2023-04-06 22:07:00,Donat,2,2.45
T01748,C0156,2023-03-06 04:38:00,Roti Tawar,2,2.7
T01748,C0156,2023-03-06 04:38:00,Roti Sobek,2,3.46
T01748,C0156,2023-03-06 04:38:00,Pie Buah,2,4.36
T01748,C0156,2023-03-06 04:38:00,Croissant,1,2.08
T01748,C0156,2023-03-06 04:38:00,Bagel,1,2.82
T01749,C0060,2023-03-24 11:39:00,Roti Sobek,1,4.19
T01749,C0060,2023-03-24 11:39:00,Pie Buah,1,4.79
T01749,C0060,2023-03-24 11:39:00,Croissant,1,1.94
T01749,C0060,2023-03-24 11:39:00,Brownies,1,2.66
T01749,C0060,2023-03-24 11:39:00,Donat,3,4.76
T01750,C0338,2023-03-17 14:50:00,Muffin,2,3.25
T01751,C0462,2023-04-10 09:34:00,Bagel,2,3.6
T01751,C0462,2023-04-10 09:34:00,Cupcake,1,2.1
T01751,C0462,2023-04-10 09:34:00,Donat,2,3.37
T01752,C0004,2023-05-06 02:08:00,Bagel,3,1.86
T01752,C0004,2023-05-06 02:08:00,Cupcake,3,4.4
T01752,C0004,2023-05-06 02:08:00,Donat,3,1.7
T01753,C0128,2023-04-11 04:42:00,Roti Gandum,2,4.75
T01753,C0128,2023-04-11 04:42:00,Cupcake,3,2.33
T01754,C0074,2023-06-12 14:31:00,Roti Sobek,3,3.38
T01754,C0074,2023-06-12 14:31:00,Muffin,3,4.06
T01755,C0178,2023-05-23 10:45:00,Brownies,3,2.13
T01755,C0178,2023-05-23 10:45:00,Bagel,3,2.57
T01755,C0178,2023-05-23 10:45:00,Croissant,1,4.45
T01756,C0365,2023-03-22 03:25:00,Brownies,2,2.65
T01757,C0315,2023-01-22 14:04:00,Bagel,3,4.71
T01758,C0437,2023-06-13 01:23:00,Cupcake,2,3.07
T01758,C0437,2023-06-13 01:23:00,Roti Gandum,1,2.44
T01758,C0437,2023-06-13 01:23:00,Muffin,3,4.18
T01759,C0110,2023-04-02 04:19:00,Brownies,2,4.26
T01759,C0110,2023-04-02 04:19:00,Muffin,3,1.92
T01759,C0110,2023-04-02 04:19:00,Roti Gandum,3,2.55
T01759,C0110,2023-04-02 04:19:00,Roti Sobek,2,3.11
T01760,C0149,2023-06-04 06:02:00,Donat,1,2.28
T01760,C0149,2023-06-04 06:02:00,Pie Buah,2,3.35
T01760,C0149,2023-06-04 06:02:00,Roti Tawar,1,1.79
T01761,C0353,2023-02-21 07:52:00,Cupcake,3,3.16
T01761,C0353,2023-02-21 07:52:00,Croissant,3,4.61
T01761,C0353,2023-02-21 07:52:00,Roti Sobek,1,1.74
T01761,C0353,2023-02-21 07:52:00,Roti Tawar,2,3.18
T01761,C0353,2023-02-21 07:52:00,Muffin,2,2.19
T01762,C0424,2023-05-23 13:11:00,Roti Gandum,3,1.93
T01762,C0424,2023-05-23 13:11:00,Bagel,2,2.57
T01762,C0424,2023-05-23 13:11:00,Croissant,1,4.41
T01763,C0475,2023-03-25 23:14:00,Brownies,1,3.48
T01763,C0475,2023-03-25 23:14:00,Roti Tawar,3,2.75
T01763,C0475,2023-03-25 23:14:00,Roti Gandum,2,3.17
T01763,C0475,2023-03-25 23:14:00,Muffin,2,2.48
T01764,C0255,2023-01-23 23:30:00,Roti Sobek,2,4.76
T01764,C0255,2023-01-23 23:30:00,Croissant,2,2.29
T01764,C0255,2023-01-23 23:30:00,Cupcake,3,1.98
T01764,C0255,2023-01-23 23:30:00,Muffin,2,3.51
T01765,C0323,2023-04-21 08:57:00,Roti Tawar,3,1.89
T01765,C0323,2023-04-21 08:57:00,Cupcake,2,3.58
T01765,C0323,2023-04-21 08:57:00,Brownies,3,3.18
T01766,C0009,2023-05-17 07:53:00,Croissant,2,3.39
T01766,C0009,2023-05-17 07:53:00,Roti Gandum,2,3.82
T01766,C0009,2023-05-17 07:53:00,Brownies,1,4.67
T01767,C0334,2023-03-17 12:17:00,Brownies,3,3.03
T01767,C0334,2023-03-17 12:17:00,Muffin,2,4.69
T01767,C0334,2023-03-17 12:17:00,Pie Buah,2,4.38
T01767,C0334,2023-03-17 12:17:00,Cupcake,3,2.65
T01767,C0334,2023-03-17 12:17:00,Croissant,3,3.5
T01768,C0065,2023-05-13 23:07:00,Roti Tawar,2,4.11
T01768,C0065,2023-05-13 23:07:00,Croissant,3,4.06
T01768,C0065,2023-05-13 23:07:00,Brownies,3,3.81
T01768,C0065,2023-05-13 23:07:00,Cupcake,1,4.46
T01768,C0065,2023-05-13 23:07:00,Donat,2,4.37
T01769,C0271,2023-05-19 06:40:00,Pie Buah,3,4.13
T01769,C0271,2023-05-19 06:40:00,Roti Gandum,2,2.55
T01769,C0271,2023-05-19 06:40:00,Cupcake,1,4.74
T01769,C0271,2023-05-19 06:40:00,Roti Tawar,1,4.26
T01769,C0271,2023-05-19 06:40:00,Croissant,1,2.99
T01770,C0268,2023-04-11 16:06:00,Croissant,3,4.04
T01771,C0016,2023-02-23 16:32:00,Roti Sobek,3,4.21
T01771,C0016,2023-02-23 16:32:00,Brownies,2,2.36
T01771,C0016,2023-02-23 16:32:00,Roti Gandum,1,4.42
T01772,C0141,2023-03-28 18:00:00,Cupcake,3,3.8
T01773,C0294,2023-06-11 05:53:00,Pie Buah,1,3.14
T01774,C0190,2023-03-22 04:35:00,Roti Sobek,1,4.26
T01774,C0190,2023-03-22 04:35:00,Donat,3,3.7
T01774,C0190,2023-03-22 04:35:00,Brownies,3,2.6
T01774,C0190,2023-03-22 04:35:00,Cupcake,1,3.38
T01775,C0387,2023-04-29 23:00:00,Donat,3,1.57
T01775,C0387,2023-04-29 23:00:00,Croissant,3,1.93
T01775,C0387,2023-04-29 23:00:00,Roti Sobek,3,2.34
T01776,C0041,2023-01-03 07:54:00,Croissant,2,4.53
T01776,C0041,2023-01-03 07:54:00,Pie Buah,3,1.92
T01776,C0041,2023-01-03 07:54:00,Muffin,3,2.99
T01776,C0041,2023-01-03 07:54:00,Roti Gandum,3,1.71
T01776,C0041,2023-01-03 07:54:00,Bagel,3,2.65
T01777,C0409,2023-01-26 16:45:00,Roti Tawar,1,2.49
T01778,C0451,2023-02-04 09:13:00,Donat,3,4.76
T01778,C0451,2023-02-04 09:13:00,Roti Sobek,2,3.24
T01778,C0451,2023-02-04 09:13:00,Roti Gandum,1,4.15
T01778,C0451,2023-02-04 09:13:00,Croissant,1,4.7
T01779,C0112,2023-06-26 11:32:00,Roti Sobek,1,4.29
T01779,C0112,2023-06-26 11:32:00,Donat,3,3.97
T01779,C0112,2023-06-26 11:32:00,Brownies,2,2.67
T01779,C0112,2023-06-26 11:32:00,Croissant,2,4.91
T01779,C0112,2023-06-26 11:32:00,Roti Gandum,3,1.82
T01780,C0490,2023-03-16 14:42:00,Roti Gandum,2,4.51
T01780,C0490,2023-03-16 14:42:00,Bagel,2,2.34
T01781,C0291,2023-02-17 11:22:00,Roti Gandum,1,2.83
T01782,C0202,2023-06-23 19:02:00,Brownies,1,3.15
T01782,C0202,2023-06-23 19:02:00,Donat,1,3.1
T01783,C0279,2023-06-02 13:49:00,Roti Sobek,3,2.53
T01783,C0279,2023-06-02 13:49:00,Roti Tawar,2,1.79
T01783,C0279,2023-06-02 13:49:00,Bagel,3,2.4
T01783,C0279,2023-06-02 13:49:00,Roti Gandum,1,3.89
T01784,C0018,2023-01-27 19:44:00,Bagel,3,4.55
T01784,C0018,2023-01-27 19:44:00,Donat,2,4.72
T01784,C0018,2023-01-27 19:44:00,Cupcake,1,4.4
T01784,C0018,2023-01-27 19:44:00,Muffin,1,4.91
T01785,C0020,2023-02-18 21:35:00,Roti Tawar,2,2.42
T01785,C0020,2023-02-18 21:35:00,Croissant,2,2.97
T01785,C0020,2023-02-18 21:35:00,Pie Buah,3,1.97
T01785,C0020,2023-02-18 21:35:00,Roti Gandum,2,4.55
T01785,C0020,2023-02-18 21:35:00,Cupcake,3,3.72
T01786,C0139,2023-04-27 03:33:00,Donat,1,2.94
T01786,C0139,2023-04-27 03:33:00,Bagel,2,2.96
T01786,C0139,2023-04-27 03:33:00,Cupcake,3,2.41
T01786,C0139,2023-04-27 03:33:00,Roti Tawar,3,4.51
T01786,C0139,2023-04-27 03:33:00,Muffin,1,4.88
T01787,C0292,2023-02-14 05:32:00,Muffin,2,4.55
T01787,C0292,2023-02-14 05:32:00,Brownies,3,1.89
T01787,C0292,2023-02-14 05:32:00,Pie Buah,2,2.33
T01787,C0292,2023-02-14 05:32:00,Roti Sobek,2,3.38
T01787,C0292,2023-02-14 05:32:00,Croissant,2,1.98
T01788,C0064,2023-04-27 08:56:00,Roti Tawar,3,4.32
T01788,C0064,2023-04-27 08:56:00,Roti Sobek,1,4.95
T01789,C0388,2023-04-09 08:49:00,Donat,1,2.57
T01790,C0303,2023-05-09 16:57:00,Brownies,3,3.23
T01791,C0241,2023-04-24 20:47:00,Brownies,2,2.25
T01791,C0241,2023-04-24 20:47:00,Donat,2,4.16
T01791,C0241,2023-04-24 20:47:00,Cupcake,2,1.55
T01792,C0049,2023-03-01 22:00:00,Roti Tawar,2,4.39
T01792,C0049,2023-03-01 22:00:00,Roti Gandum,1,4.89
T01792,C0049,2023-03-01 22:00:00,Bagel,2,3.41
T01792,C0049,2023-03-01 22:00:00,Brownies,2,1.97
T01792,C0049,2023-03-01 22:00:00,Muffin,1,4.26
T01793,C0474,2023-03-09 02:41:00,Donat,3,3.64
T01793,C0474,2023-03-09 02:41:00,Roti Gandum,2,3.78
T01794,C0237,2023-02-04 00:17:00,Roti Gandum,2,3.98
T01794,C0237,2023-02-04 00:17:00,Roti Tawar,3,3.91
T01794,C0237,2023-02-04 00:17:00,Brownies,3,2.45
T01795,C0111,2023-02-10 08:23:00,Brownies,2,1.71
T01795,C0111,2023-02-10 08:23:00,Roti Gandum,2,4.0
T01796,C0051,2023-06-12 04:09:00,Brownies,3,3.56
T01796,C0051,2023-06-12 04:09:00,Pie Buah,1,3.45
T01796,C0051,2023-06-12 04:09:00,Roti Tawar,2,4.11
T01797,C0444,2023-05-28 13:13:00,Croissant,2,1.77
T01797,C0444,2023-05-28 13:13:00,Bagel,1,4.45
T01798,C0095,2023-03-16 00:16:00,Croissant,3,1.85
T01798,C0095,2023-03-16 00:16:00,Roti Sobek,1,4.4
T01799,C0019,2023-02-19 09:24:00,Roti Sobek,1,3.16
T01799,C0019,2023-02-19 09:24:00,Roti Gandum,2,3.41
T01799,C0019,2023-02-19 09:24:00,Cupcake,1,3.93
T01799,C0019,2023-02-19 09:24:00,Brownies,1,1.7
T01799,C0019,2023-02-19 09:24:00,Roti Tawar,1,4.23
T01800,C0305,2023-03-27 07:25:00,Croissant,3,2.93
T01800,C0305,2023-03-27 07:25:00,Roti Gandum,1,3.54
T01800,C0305,2023-03-27 07:25:00,Bagel,2,2.69
T01800,C0305,2023-03-27 07:25:00,Brownies,1,3.62
T01801,C0031,2023-01-25 15:15:00,Bagel,2,1.59
T01801,C0031,2023-01-25 15:15:00,Roti Tawar,2,2.26
T01802,C0046,2023-02-18 01:41:00,Croissant,2,2.21
T01802,C0046,2023-02-18 01:41:00,Cupcake,3,3.48
T01802,C0046,2023-02-18 01:41:00,Roti Gandum,1,3.28
T01802,C0046,2023-02-18 01:41:00,Roti Tawar,2,3.79
T01803,C0073,2023-02-17 03:01:00,Bagel,2,4.27
T01803,C0073,2023-02-17 03:01:00,Muffin,1,1.89
T01803,C0073,2023-02-17 03:01:00,Roti Sobek,1,3.42
T01804,C0243,2023-01-02 14:16:00,Donat,1,4.94
T01804,C0243,2023-01-02 14:16:00,Roti Sobek,2,4.39
T01804,C0243,2023-01-02 14:16:00,Roti Tawar,1,2.53
T01805,C0095,2023-04-03 04:05:00,Roti Tawar,3,2.25
T01805,C0095,2023-04-03 04:05:00,Croissant,1,2.44
T01805,C0095,2023-04-03 04:05:00,Bagel,3,2.0
T01805,C0095,2023-04-03 04:05:00,Roti Gandum,3,4.7
T01806,C0374,2023-01-05 18:17:00,Pie Buah,1,2.82
T01806,C0374,2023-01-05 18:17:00,Cupcake,1,2.23
T01806,C0374,2023-01-05 18:17:00,Croissant,3,2.97
T01807,C0181,2023-03-22 03:14:00,Pie Buah,2,1.78
T01807,C0181,2023-03-22 03:14:00,Roti Sobek,2,3.61
T01808,C0369,2023-05-23 00:43:00,Muffin,2,4.4
T01808,C0369,2023-05-23 00:43:00,Bagel,2,3.55
T01809,C0058,2023-04-08 01:08:00,Roti Gandum,1,3.51
T01810,C0164,2023-05-18 18:59:00,Croissant,3,4.32
T01811,C0451,2023-04-14 22:18:00,Brownies,3,3.0
T01811,C0451,2023-04-14 22:18:00,Roti Sobek,1,3.86
T01811,C0451,2023-04-14 22:18:00,Muffin,2,2.25
T01811,C0451,2023-04-14 22:18:00,Donat,1,5.0
T01811,C0451,2023-04-14 22:18:00,Pie Buah,2,3.25
